sample,min,q25,median,q75,max,mean,sd,mean_correlation,corr_z,outlier
GSM330147,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856085,0.19803207,0.8148875448140042,-0.3585583599689493,False
GSM330148,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803233,0.8369337883247686,0.6059084342081094,False
GSM330149,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856088,0.19803217,0.8174779864010425,-0.24523316278812635,False
GSM330150,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856078,0.19803225,0.8249551782673119,0.08187486653153857,False
GSM330151,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803156,0.81515825209399,-0.3467156085105973,False
GSM330152,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560945,0.1980327,0.7613111594747078,-2.702388254914809,False
GSM330153,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560892,0.19803223,0.8197996288927385,-0.14366723886562438,False
GSM330154,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560743,0.1980328,0.8418399894141427,0.820542189566306,False
GSM330155,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803225,0.8223660640346321,-0.031392262289371246,False
GSM330156,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856086,0.19803232,0.8267885826219921,0.16208162010047417,False
GSM330157,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560695,0.19803211,0.8254818763575246,0.10491656151774131,False
GSM330158,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560787,0.19803241,0.8211158861005544,-0.08608435092760368,False
GSM330159,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856071,0.19803196,0.8434957508494788,0.8929775195435361,False
GSM330160,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803262,0.8361740564340863,0.5726721061832144,False
GSM330161,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560722,0.19803219,0.8156165619761169,-0.3266657227992838,False
GSM330162,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560743,0.19803232,0.8357014111930566,0.5519950851670798,False
GSM330163,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803232,0.8419062698676454,0.8234417899664872,False
GSM330164,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803265,0.8259825157154258,0.12681825358233745,False
GSM330165,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560838,0.19803254,0.818252482566361,-0.21135093549156325,False
GSM330166,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560832,0.19803178,0.8293027011491685,0.2720678785259992,False
GSM330167,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856084,0.19803289,0.7451420742613263,-3.4097443980559974,False
GSM330168,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560868,0.19803236,0.8491237857463534,1.139189658670771,False
GSM330169,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560808,0.19803229,0.8263225401020351,0.1416934512519524,False
GSM330170,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560707,0.19803199,0.8247912146102522,0.07470187569485792,False
GSM330171,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856079,0.1980329,0.8339743769684872,0.4764417528639483,False
GSM330172,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560668,0.19803208,0.7844401991999506,-1.6905518944343116,False
GSM330173,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560913,0.19803219,0.8254600172794411,0.10396028273253409,False
GSM330174,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560817,0.19803247,0.8112670426756581,-0.5169460730039103,False
GSM330175,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803195,0.8080551144108589,-0.6574597235568957,False
GSM330176,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856082,0.19803223,0.8349726202810481,0.5201123458610836,False
GSM330177,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560728,0.1980323,0.8311221654146486,0.35166478882912944,False
GSM330178,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560698,0.19803248,0.8223597890777269,-0.03166677561255926,False
GSM330179,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803229,0.8448189841235298,0.9508655925456004,False
GSM330180,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856075,0.19803211,0.8431310672073133,0.8770235424827093,False
GSM330181,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856084,0.19803172,0.8345749898179547,0.5027170296105142,False
GSM330182,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560755,0.19803192,0.8466119237826385,1.029302119127968,False
GSM330183,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856072,0.19803189,0.8277003935535671,0.2019710173867895,False
GSM330184,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.198032,0.8310665020977962,0.34922966101555675,False
GSM330185,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560874,0.198033,0.8226086385785842,-0.020780246113451487,False
GSM330186,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560954,0.19803236,0.8256267455910296,0.11125422013723443,False
GSM330187,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803284,0.8023196605796743,-0.9083711664524704,False
GSM330188,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560838,0.19803241,0.8354671886387622,0.5417484471875086,False
GSM330189,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560853,0.1980325,0.8296633368577567,0.28784476884103377,False
GSM330190,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803245,0.8465133966087908,1.0249918071487938,False
GSM330191,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560692,0.1980326,0.8336066970727003,0.4603566973668611,False
GSM330192,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.1980322,0.7036485501018866,-5.2249800052297575,True
GSM330193,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560764,0.19803208,0.8396915277767758,0.7265524852980062,False
GSM330194,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560853,0.1980321,0.8028069610824945,-0.8870530151979773,False
GSM330195,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560808,0.19803296,0.8230797605077829,-0.00016986609570151072,False
GSM330196,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856086,0.19803229,0.810750077488283,-0.5395619783723398,False
GSM330197,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28561005,0.19803232,0.8294206990335811,0.2772299843171063,False
GSM330198,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803175,0.8289111907798561,0.2549403007328284,False
GSM330199,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803207,0.811043414739,-0.5267292235461669,False
GSM330200,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856094,0.19803211,0.8214091487614824,-0.07325485921401742,False
GSM330201,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856078,0.19803235,0.8238332730638729,0.03279438193999944,False
GSM330202,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856086,0.19803293,0.8395828646100129,0.7217987495406281,False
GSM330203,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560844,0.19803226,0.816135351260681,-0.3039700178419877,False
GSM330204,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803225,0.8331313563717794,0.4395617568712055,False
GSM330205,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560746,0.19803265,0.8305304375105078,0.32577820572697497,False
GSM330206,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560758,0.19803213,0.8059553862113654,-0.7493174645012799,False
GSM330207,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560755,0.19803186,0.8380819269083307,0.6561365621165421,False
GSM330208,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856067,0.19803225,0.8529547297874173,1.3067836669721185,False
GSM330209,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856085,0.19803204,0.827641394453989,0.19938995760662276,False
GSM330210,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560713,0.19803174,0.8365113321813948,0.5874270579100944,False
GSM330211,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560734,0.19803247,0.7959919610999542,-1.185191842443901,False
GSM330212,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560755,0.19803178,0.8038010845163577,-0.8435626563617356,False
GSM330213,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560862,0.19803235,0.8300230500208574,0.30358130014939977,False
GSM330214,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560808,0.19803265,0.8408732752218975,0.7782509149813635,False
GSM330215,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560877,0.19803184,0.8179620291370964,-0.22405753050144667,False
GSM330216,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560874,0.19803181,0.786975152215923,-1.5796541803856299,False
GSM330217,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560877,0.19803227,0.8281386302756163,0.22114275366009675,False
GSM330218,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856065,0.1980323,0.8261381350487014,0.13362620158504257,False
GSM330219,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803211,0.7064980631863852,-5.100321092330151,True
GSM330220,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803308,0.8120999913928432,-0.4805066959923507,False
GSM330221,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560832,0.198032,0.8260869790834724,0.1313882588823171,False
GSM330222,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803232,0.793070219838895,-1.3130105534226062,False
GSM330223,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856067,0.1980329,0.8452013831223493,0.9675945711721772,False
GSM330224,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856084,0.19803281,0.8189477645322163,-0.18093412691688726,False
GSM330225,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560874,0.198032,0.8151375841735481,-0.34761977719408016,False
GSM330226,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803286,0.7836456394508872,-1.7253118522288053,False
GSM330227,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560883,0.19803225,0.8376288605924948,0.6363160690257091,False
GSM330228,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803245,0.804687935225221,-0.8047652050102887,False
GSM330229,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560832,0.19803278,0.7968451412312072,-1.1478673927868253,False
GSM330230,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560835,0.19803248,0.8306584564474123,0.3313787069466026,False
GSM330231,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560862,0.19803217,0.8287783635759702,0.24912945012470816,False
GSM330232,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856078,0.19803236,0.8097915219995583,-0.5814963305353164,False
GSM330233,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285607,0.19803253,0.8505771218010391,1.20276939572848,False
GSM330234,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803217,0.8410730053268856,0.78698859648091,False
GSM330235,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856069,0.1980329,0.8327866686288075,0.4244825492822151,False
GSM330236,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560823,0.1980325,0.836719403184542,0.5965296323812749,False
GSM330237,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560835,0.19803199,0.8330251530364743,0.43491563245175074,False
GSM330238,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856077,0.19803211,0.8282761743640462,0.2271599559086902,False
GSM330239,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856084,0.19803278,0.7722941280156599,-2.2219114583091906,False
GSM330240,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560892,0.19803262,0.7643609261156415,-2.568968760853007,False
GSM330241,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803251,0.8314802718665216,0.3673310306287129,False
GSM330242,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856074,0.19803233,0.8378124335691581,0.6443469174654275,False
GSM330243,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803262,0.8186701497945013,-0.19307906199254282,False
GSM330244,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856092,0.19803253,0.8225948328427934,-0.02138421176106407,False
GSM330245,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560895,0.19803217,0.8193028388405699,-0.16540053364485435,False
GSM330246,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803229,0.8547912246716058,1.3871256233063616,False
GSM330247,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803222,0.8337267856173802,0.4656102642000628,False
GSM330248,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803241,0.8204964542060883,-0.11318291278350696,False
GSM330249,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856069,0.19803254,0.811387815243437,-0.5116625819087791,False
GSM330250,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803256,0.8470318960895512,1.0476748339305364,False
GSM330251,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560716,0.19803236,0.8185087808487151,-0.20013854084416988,False
GSM330252,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856097,0.1980322,0.8484923664037953,1.1115666766057761,False
GSM330253,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560823,0.19803247,0.8044422712873264,-0.8155123742734074,False
GSM330254,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560865,0.19803211,0.8204959630945274,-0.11320439765880817,False
GSM330255,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856081,0.19803253,0.8351068586003857,0.5259849291628149,False
GSM330256,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560743,0.19803205,0.7947718134679076,-1.2385701821382853,False
GSM330257,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.1980324,0.837144322124768,0.6151187497456362,False
GSM330258,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856067,0.19803242,0.8321329649393082,0.39588468400665433,False
GSM330259,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803247,0.8262903701058157,0.1402860961573205,False
GSM330260,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560695,0.19803247,0.8371153518980726,0.6138513763877305,False
GSM330261,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560838,0.19803229,0.8572769636941263,1.4958703509530717,False
GSM330262,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856078,0.19803286,0.8394907871077663,0.7177705942059449,False
GSM330263,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.1980319,0.8185339175196128,-0.1990388757522414,False
GSM330264,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856086,0.1980322,0.8346421282602405,0.5056541648265793,False
GSM330265,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560904,0.1980323,0.8049792600964611,-0.7920204866417437,False
GSM330266,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856083,0.19803193,0.8373435478216138,0.6238343646784372,False
GSM330267,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285609,0.19803268,0.8312107348759333,0.3555394763397524,False
GSM330268,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560814,0.1980326,0.8244560784919533,0.06004052726736761,False
GSM330269,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560883,0.19803214,0.8077970366428557,-0.668749966152321,False
GSM330270,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285607,0.19803229,0.8104333625928375,-0.5534174453923466,False
GSM330271,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560844,0.19803189,0.8289023079396028,0.2545516991800038,False
GSM330272,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560892,0.19803205,0.8274215444432743,0.18977208166643178,False
GSM330273,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560776,0.19803181,0.8333573489710396,0.44944835535724065,False
GSM330274,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560814,0.1980322,0.8132761999356738,-0.4290505791244758,False
GSM330275,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560764,0.19803265,0.8430615138474385,0.8739807607956643,False
GSM330276,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.1980328,0.8086748945684583,-0.6303459260792155,False
GSM330277,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560725,0.19803253,0.8332402126593411,0.4443239411698335,False
GSM330278,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856085,0.19803236,0.8230155318421538,-0.0029797060216405955,False
GSM330279,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560844,0.19803242,0.8397303197401584,0.728249534527514,False
GSM330280,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560817,0.19803268,0.8301000081558982,0.3069480218202564,False
GSM330281,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560746,0.19803198,0.8391459113035948,0.7026831594202393,False
GSM330282,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560716,0.19803207,0.8328709200155073,0.4281683320685535,False
GSM330283,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803236,0.8291199593805715,0.26407339331426943,False
GSM330284,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560823,0.19803235,0.8303292493776602,0.3169767392359018,False
GSM330285,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560716,0.19803251,0.8303603244826786,0.31833619563949306,False
GSM330286,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560752,0.19803226,0.840455590249283,0.7599782652069581,False
GSM330287,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560704,0.19803275,0.8137778173473881,-0.40710609970587336,False
GSM330288,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560755,0.19803283,0.8195556596669186,-0.15434026880786902,False
GSM330289,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560957,0.19803257,0.8272581343387013,0.18262330733593424,False
GSM330290,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560886,0.19803268,0.8504553980749449,1.1974442938886114,False
GSM330291,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560743,0.1980327,0.820682374295822,-0.10504938414716376,False
GSM330292,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560737,0.19803196,0.8191668864551359,-0.17134810295643302,False
GSM330293,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560853,0.19803211,0.8175049263491642,-0.24405460892757916,False
GSM330294,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856074,0.19803275,0.8308007794457549,0.3376049742869835,False
GSM330295,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560707,0.19803205,0.8277508959957246,0.20418037012581794,False
GSM330296,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856086,0.19803262,0.8163032298179084,-0.29662576013109665,False
GSM330297,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803213,0.782537053338585,-1.773809660632273,False
GSM330298,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560737,0.19803245,0.8426059861689879,0.8540525893827093,False
GSM330299,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803193,0.8421748064157225,0.8351895774531337,False
GSM330300,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560835,0.19803207,0.8407641707218695,0.7734778720218721,False
GSM330301,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560892,0.19803265,0.8372359630834642,0.6191278074159764,False
GSM330302,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560737,0.19803235,0.8189719144872074,-0.17987762812341124,False
GSM330303,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856079,0.19803245,0.8287464515611577,0.24773338105711507,False
GSM330304,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856069,0.19803202,0.8425036940758023,0.8495775718072126,False
GSM330305,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856073,0.19803278,0.7870850935824094,-1.5748445266579614,False
GSM330306,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803192,0.8094234261235823,-0.5975995841022562,False
GSM330307,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560716,0.19803166,0.8450804825798257,0.9623054815091228,False
GSM330308,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803242,0.8048923575555641,-0.7958222506467496,False
GSM330309,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856085,0.19803241,0.8285916218570414,0.24095997731150612,False
GSM330310,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560722,0.19803236,0.8377050327785116,0.6396484074359814,False
GSM330317,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560916,0.1980327,0.823537397518338,0.01985058320448712,False
GSM330318,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856087,0.19803242,0.8310654914894701,0.3491854494848259,False
GSM330319,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560713,0.19803222,0.8173302868371976,-0.2516946411244858,False
GSM330320,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560692,0.19803233,0.8240432973875847,0.041982409192383004,False
GSM330321,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560746,0.19803241,0.805318387770022,-0.7771845178756263,False
GSM330322,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560725,0.19803308,0.8454918491473365,0.9803017172127282,False
GSM330323,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803268,0.8190203291048186,-0.1777596123709333,False
GSM330324,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560916,0.19803223,0.835840469753726,0.5580785417045224,False
GSM330325,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560683,0.19803292,0.8161042912124192,-0.3053288155509682,False
GSM330326,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803198,0.8113635621369569,-0.5127235933161963,False
GSM330327,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560746,0.19803265,0.8244155203289056,0.0582662113176578,False
GSM330328,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803208,0.8351944776857669,0.5298180401572168,False
GSM330329,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803213,0.7314467195299471,-4.00888115649929,False
GSM330330,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560823,0.19803241,0.8282156212777285,0.22451091318130503,False
GSM330331,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856087,0.19803299,0.8290821276328763,0.26241835106637285,False
GSM330332,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803256,0.8403126249335912,0.7537238981245815,False
